val_r2_score,test_r2_score,train_r2_score,objective,base_score,booster,callbacks,colsample_bylevel,colsample_bynode,colsample_bytree,device,early_stopping_rounds,enable_categorical,eval_metric,feature_types,gamma,grow_policy,importance_type,interaction_constraints,learning_rate,max_bin,max_cat_threshold,max_cat_to_onehot,max_delta_step,max_depth,max_leaves,min_child_weight,missing,monotone_constraints,multi_strategy,n_estimators,n_jobs,num_parallel_tree,random_state,reg_alpha,reg_lambda,sampling_method,scale_pos_weight,subsample,tree_method,validate_parameters,verbosity,alpha,lambda
0.10570798540729975,0.11165298513100386,0.10910817568473674,reg:squarederror,,,,0.7586824769903975,,0.7319352550037466,,,False,,,2.152167111287485e-08,,,,7.75057155512273e-05,,,,,10,,9.0,,,,1000,16,,,,,,,0.6006621789575753,,,,62.316871250677934,1.5721097402656106
0.9893105378565105,0.9969297542144905,0.9991782065101437,reg:squarederror,,,,0.6939397699937248,,0.7450731477651251,,,False,,,0.01856918846526983,,,,0.0037211878964990056,,,,,9,,1.0,,,,4800,16,,,,,,,0.6410658417517994,,,,8.941014355350942e-07,1.6398729914723817
0.8704858377168052,0.8786850106025783,0.8722576100435855,reg:squarederror,,,,0.8997768898615599,,0.7236504577814884,,,False,,,0.010147862608867034,,,,0.0004249747270131418,,,,,5,,2.0,,,,2800,16,,,,,,,0.7878841043007055,,,,0.004110758387777875,3.025672899520666
0.9910244095208989,0.996428553624008,0.9976042402502249,reg:squarederror,,,,0.6476407546684126,,0.7022414729113564,,,False,,,2.347809018313806e-07,,,,0.004145900557449118,,,,,3,,1.0,,,,5200,16,,,,,,,0.6169900761534629,,,,0.009086032829207882,2.505086068505594
0.24607159711062032,0.2509196244555897,0.249202854303612,reg:squarederror,,,,0.9311080903618005,,0.933323064719655,,,False,,,0.2234846239075368,,,,0.000109155172611402,,,,,5,,3.0,,,,1400,16,,,,,,,0.7725501962967305,,,,5.1228072888262227e-08,2.510928438780139
0.4685570530684342,0.4747023810744745,0.4694437616202424,reg:squarederror,,,,0.8145478765564309,,0.975515958205831,,,False,,,4.5443191801549495e-05,,,,0.00021019020347236658,,,,,10,,49.0,,,,1600,16,,,,,,,0.8308779074724459,,,,1.3186646167814866e-08,1.372906551008989
0.9913963847154421,0.9966307276047466,0.9995066250936726,reg:squarederror,,,,0.8491449907875701,,0.7193164512660762,,,False,,,3.6863566825596653e-08,,,,0.037349458310551024,,,,,8,,27.0,,,,5800,16,,,,,,,0.6279227704901496,,,,0.010809728574083022,3.4885341307930195
0.2996124346754605,0.3048289132058021,0.30205997202874846,reg:squarederror,,,,0.8177321022418798,,0.9398335443417024,,,False,,,1.9744971337183885,,,,4.8158885416881654e-05,,,,,9,,11.0,,,,4000,16,,,,,,,0.969417585535246,,,,2.1463739568662782e-07,3.4307675483524953
0.9903344749942966,0.9978225863848238,0.9997280033884033,reg:squarederror,,,,0.8705771790443521,,0.5368010424543581,,,False,,,0.00012691357567295574,,,,0.05207382236851067,,,,,5,,2.0,,,,1200,16,,,,,,,0.9159793237792062,,,,0.000394107307251617,1.9937856993237797
0.037455927869165406,0.042581750418598685,0.04215375885308881,reg:squarederror,,,,0.5889077213422655,,0.8502471497973683,,,False,,,5.066364702662982e-05,,,,2.3487064189019125e-05,,,,,6,,14.0,,,,1000,16,,,,,,,0.6176349382159556,,,,2.4310969051591604e-08,1.9409716665652441
0.8247281286198781,0.8319757239985485,0.8219276517132639,reg:squarederror,,,,0.9023906813969129,,0.9553270310078554,,,False,,,0.0023883463101218544,,,,0.0004197920305069804,,,,,4,,13.0,,,,2400,16,,,,,,,0.8196466697597151,,,,4.429366978281781,2.2945393952521775
0.9897345697119679,0.9946970920302338,0.9993858230829509,reg:squarederror,,,,0.9582205064469176,,0.8072438695356291,,,False,,,0.0008327744380520922,,,,0.6456819875585061,,,,,7,,26.0,,,,1400,16,,,,,,,0.9060430586703803,,,,3.688701757839663e-05,2.972084583616426
0.027797301319586798,0.033101138205795744,0.032472610751477116,reg:squarederror,,,,0.5436607001310545,,0.7407384630001955,,,False,,,1.588647104165197e-08,,,,1.4576425590840992e-05,,,,,8,,52.0,,,,1600,16,,,,,,,0.8120690623809095,,,,89.78756536654213,3.899478347337514
0.9892845303199652,0.9966546243177159,0.9952996719918453,reg:squarederror,,,,0.9896406055430986,,0.5507306946716471,,,False,,,0.00016725494651314494,,,,0.002560854008901532,,,,,6,,2.0,,,,5600,16,,,,,,,0.709693061271377,,,,2.4363947982892795,1.9206211974281804
0.9909141817653624,0.9955055854872258,0.9911219653464242,reg:squarederror,,,,0.7065157887087508,,0.9118320352632231,,,False,,,4.169500141526803e-07,,,,0.010655420118648793,,,,,6,,17.0,,,,6000,16,,,,,,,0.5282238340068726,,,,4.272870845019707,3.157789837652969
0.7892709454114009,0.7960398951900582,0.792312301777581,reg:squarederror,,,,0.9373909191377454,,0.9614455200323642,,,False,,,0.19919783054814671,,,,0.0004177211700328981,,,,,6,,4.0,,,,2000,16,,,,,,,0.9800681548135531,,,,0.005345582638190256,1.3988717144617033
0.9921870627704836,0.9967060909865101,0.999806057690459,reg:squarederror,,,,0.7401335800882611,,0.9398592565272753,,,False,,,3.287372647486125e-05,,,,0.15815986359304032,,,,,10,,38.0,,,,2200,16,,,,,,,0.8755588043308258,,,,0.0004307649176543547,1.463045358283812
0.9797539784798202,0.9859204309262256,0.9727568250892471,reg:squarederror,,,,0.8896107646961129,,0.7003735831346882,,,False,,,6.4271482000343745e-06,,,,0.0469880140136206,,,,,1,,76.0,,,,4200,16,,,,,,,0.8810425403399972,,,,0.0020917949915075663,2.3816240490353375
0.9913547848150469,0.997238931266684,0.9990379931026088,reg:squarederror,,,,0.7739594917914968,,0.7882563756512329,,,False,,,0.00010993490948352252,,,,0.05746488376007358,,,,,10,,11.0,,,,2200,16,,,,,,,0.9309362741088263,,,,0.5538528930324007,1.0808373784360146
0.9886575396027455,0.9971847376595541,0.9984989246731691,reg:squarederror,,,,0.6451380969421074,,0.6185798523208919,,,False,,,0.013297050377389649,,,,0.005334210245500299,,,,,9,,2.0,,,,3000,16,,,,,,,0.9168430129203109,,,,6.654305443081163e-05,3.655991114762573
0.9883270572244768,0.994871408849103,0.9846060335517425,reg:squarederror,,,,0.615562152875583,,0.9962854372544229,,,False,,,0.0013046332406452562,,,,0.001242189614342065,,,,,3,,35.0,,,,5800,16,,,,,,,0.7849670364835905,,,,0.02957651528246099,1.0579976312977315
0.9891696228752349,0.9923983329803024,0.9848609869745638,reg:squarederror,,,,0.8861054841912482,,0.541322190161052,,,False,,,0.2685888002068522,,,,0.0050840799746553,,,,,2,,14.0,,,,5400,16,,,,,,,0.8458433821760669,,,,0.0006128029418768344,2.6466978107531776
0.40815840740832,0.41992219193172686,0.40711978843235597,reg:squarederror,,,,0.8484280925418679,,0.8743035762412604,,,False,,,5.735168727416851e-07,,,,8.854714960461084e-05,,,,,1,,12.0,,,,5400,16,,,,,,,0.8636808546218271,,,,3.375128456321451e-05,1.7229216348903345
